familia,nome cient­fico,autor,categoria,crit?rio,avaliador,revisor,justificativa,data da avaliacao,link,bioma
PASSIFLORACEAE,Passiflora setulosa,Killip,EN,"B2ab(ii,iii,iv)",Luiz Antonio Ferreira dos Santos Filho,Tainan Messina,"Passiflora setulosa ? endˆmica do Brasil, ocorre nos Estados de S’o Paulo e Paranÿ, nos biomas Cerrado e Mata AtlŸntica, em Campos Limpos e bordas de mata. Apresenta AOO de 40 kmì. As regi„es onde ocorre v?m sofrendo intenso processo de desflorestamento, principalmente devido ? agricultura e pecuÿria intensivas. Por exemplo, os munic¡pios de Curitiba e Jaguaria¡va (PR) t?m somente 1,2% e 2,6% da cobertura florestal original, respectivamente. Pouco representada em cole?„es cient¡ficas, sendo o œltimo registro datado de 1993, em Jaguaria¡va, a esp‚cie ? pouco conhecida. Por esses motivos, foi considerada ""Em perigo"" (EN). Como n’o hÿ estudos populacionais sobre a esp‚cie, s’o necessÿrios investimentos em pesquisa cient¡fica e esfor?os de coleta a fim de certificar a exist?ncia de subpopula?„es, tendo em conta a viabilidade populacional e sua prote‡Æo.",8/21/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Passiflora%20setulosa,AtlanticForest|Cerrado
PASSIFLORACEAE,Passiflora tricuspis,Mast.,LC,,Luiz Antonio Ferreira dos Santos Filho,Tainan Messina,"Passiflora tricuspis caracteriza-se por trepadeiras herbÿceas, hermafroditas, terr¡colas. N’o endˆmica do Brasil. Amplamente distribu¡da entre 200-1100m de altitude no territ½rio brasileiro, sendo mais abundante nos estados de Goiÿs, Mato Grosso do Sul, S’o Paulo e Paranÿ. Ocorre nos biomas Mata AtlŸntica, Cerrado, Amaz?nia e Pantanal. Apresenta EOO de 3.602.468,173kmì. Protegida por Unidades de Conserva‡Æo. Devido a sua distribui‡Æo disjunta e pontual entre estados brasileiros possivelmente levarÿ a categorias de amea?a em avalia?„es regionais. N’o amea?ada no Ÿmbito nacional.",8/21/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Passiflora%20tricuspis,AtlanticForest|Amazonia|Cerrado|Pantanal|Caatinga
PASSIFLORACEAE,Passiflora urubiciensis,Cervi,EN,"B1ab(i,iii,iv)+2ab(ii,iii,iv)",Luiz Antonio Ferreira dos Santos Filho,Tainan Messina,"Passiflora urubiciensis ? uma esp‚cie rec?m-descrita, caracterizada por plantas trepadeiras herbÿceas, terr¡colas andr½ginas e perenes. endˆmica do Brasil, ocorre nos Estados do Rio Grande do Sul e Santa Catarina. Restrita ao bioma Mata AtlŸntica, ? encontrada em Floresta Ombr½fila Densa, em Mata de Galeria, entre 900 m e 1.000 m de altitude. Apresenta EOO de 1.075,22 kmì e AOO de 20 kmì, estando sujeita a tr?s situa?„es de amea?a: agricultura, expans’o urbana desordenada e extra‡Æo de carv’o mineral. Nos munic¡pios onde foi coletada, em Urubici (SC) e Morro Reuter (RS), remanescem 41% e 31% da cobertura vegetal original, respectivamente. Estÿ representada por poucos registros de coleta em cole?„es cient¡ficas. Foi considerada ""Em perigo"" (EN). S’o necessÿrios, portanto, investimentos em pesquisa cient¡fica e esfor?os de coleta a fim de certificar a real distribui‡Æo geogrÿfica, a exist?ncia de subpopula?„es e o estado de conserva‡Æo da esp‚cie.",8/21/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Passiflora%20urubiciensis,AtlanticForest
PELLIACEAE,Noteroclada confluens,Taylor ex Hook. & Wilson,LC,,Tainan Messina,Miguel d'Avila de Moraes,N’o ? endˆmica do Brasil e no pa¡s apresenta ampla distribui‡Æo.,8/30/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Noteroclada%20confluens,AtlanticForest|Cerrado
PENTAPHYLACACEAE,Ternstroemia brasiliensis,Cambess.,LC,,,Tainan Messina,esp‚cie de ampla distribui‡Æo no Brasil pela floresta pluvial AtlŸntica e matas nebulares e alto-montanas. Base de dados dos registros de ocorr?ncia estÿ incompleta.,10/05/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Ternstroemia%20brasiliensis,Amazonia|Cerrado|AtlanticForest
PENTAPHYLACACEAE,Ternstroemia cuneifolia,Gardner,VU,"B2ab(i,iii,v)",,Tainan Messina,"esp‚cie arb½rea baixa, da Mata AtlŸntica, ocorre em Florestas Nebulares, Campos de Altitude e Campos Rupestres. Tem ampla distribui‡Æo, com EOO de 365.89 kmì, mas ? rara com distribui‡Æo esparsa em 40 kmì de AOO. Estÿ sujeita a sete situa?„es de amea?a: em Alto Capara½, Catas Altas, Diamantina, Santa Luzia (MG), Morro do Chap?u (BA), Teres½polis (RJ), Alto Para¡so de Goiÿs (GO). Encontra-se amea?ada pela perda de hÿbitat, pelo decl¡nio na EOO e pelo nœmero de situa?„es de amea?a, em decorr?ncia do aumento da frequ?ncia de inc?ndios, sobretudo nas ÿreas mais interiores, que afetam as subpopula?„es mais raras de Goiÿs e Bahia, onde n’o ? coletada desde 1975 e 1986, respectivamente. Diante do exposto, a esp‚cie foi considerada ""Vulnerÿvel"" (VU).",11/09/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Ternstroemia%20cuneifolia,AtlanticForest
PHYLLANTHACEAE,Margaritaria nobilis,L.f.,LC,,Danielli Cristina Kutschenko,Tainan Messina,"Margaritaria nobilis ? uma esp‚cie arbustiva ocorrente em todo o Brasil. Habita diferentes tipos de habitat como floresta ciliar e/ou de galeria, floresta de vÿrzea, floresta estacional semidecidual, floresta ombr½fila e floresta ombr½fila mista. Possui ampla distribui‡Æo e abundŸncia, al?m de ser bem representada em ÿreas protegidas. Desta forma, a esp‚cie ? considerada menos preocupante (LC).",09/03/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Margaritaria%20nobilis,Amazonia|AtlanticForest|Caatinga
PHYLLANTHACEAE,Phyllanthus angustissimus,Mll.Arg.,LC,,Danielli Cristina Kutschenko,Tainan Messina,"Phillanthus angustissimus ? uma esp‚cie ocorrente nos estados da Bahia, Minas Gerais, Rio Grande do Sul e S’o Paulo. Possui uma extens’o de ocorr?ncia de 242.027kmì em altitudes entre 640m e 2075m. Habita campos rupestres e restingas. Apesar de ocorrer em ÿreas amea?adas, a esp‚cie possui ampla distribui‡Æo e abundŸncia, ocorre em diferentes tipos altitudinais e vegetacionais e possui registros em ÿreas protegidas. Desta forma, Phillanthus angustissimus ? uma esp‚cie menos preocupante (LC).",09/03/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Phyllanthus%20angustissimus,Cerrado
PHYLLANTHACEAE,Phyllanthus choretroides,Mll.Arg.,LC,,Danielli Cristina Kutschenko,Tainan Messina,"Phillanthus choretroides ? uma esp‚cie ocorrente nos estados da Bahia, Minas Gerais e Goiÿs. Possui uma extens’o de ocorr?ncia de 222.154kmì em altitudes entre 750m e 1820m. Habita campos rupestres sobre solos arenosos ou pedregosos. Apesar de ocorrer em ÿreas amea?adas, a esp‚cie possui ampla distribui‡Æo e abundŸncia, ocorre em diferentes tipos altitudinais, al?m de possuir registros em ÿreas protegidas. Desta forma, Phillanthus choretroides ? uma esp‚cie menos preocupante (LC).",09/03/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Phyllanthus%20choretroides,Cerrado
PHYLLANTHACEAE,Phyllanthus claussenii,Mll.Arg.,LC,,Danielli Cristina Kutschenko,Tainan Messina,"Phyllanthus clausenii? uma esp‚cie herbÿcea ocorrente nos estados do nordeste, centro-oeste e sudeste do Brasil. Habita diferentes tipos de habitat como Cerrado, Campo Rupestre, Carrasco e Caatinga, e Floresta Estacional Semidecidual. Possui ampla distribui‡Æo e abundŸncia, al?m de ser bem representada em ÿreas protegidas. Desta forma, a esp‚cie ? considerada menos preocupante (LC).",09/03/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Phyllanthus%20claussenii,AtlanticForest|Caatinga|Cerrado
PHYLLANTHACEAE,Phyllanthus gladiatus,Mll.Arg.,VU,D2,Danielli Cristina Kutschenko,Tainan Messina,"Phyllanthus gladiatus ? uma esp‚cie arbustiva ocorrente nos Estados da Bahia, Esp¡rito Santo e Minas Gerais, em altitudes de at? 1.300 m. Ocupa uma AOO de 20 kmì. Estudos revelaram que a esp‚cie tem germina‡Æo e propaga‡Æo vegetativa dif¡cil. Ocorre somente em solos arenosos a argilosos e ? restrita a ambientes com floresta sombreada de Restinga. Os ambientes de Restinga sofrem atualmente drÿstica influ?ncia antropog?nica, devido ? ocupa‡Æo desordenada, minera‡Æo e agricultura, havendo somente pequenas manchas remanescentes. Em raz’o de sua distribui‡Æo restrita, da especificidade e da redu‡Æo de hÿbitat, P. gladiatus foi considerada ""Vulnerÿvel"" (VU).",09/03/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Phyllanthus%20gladiatus,AtlanticForest
PHYLLANTHACEAE,Phyllanthus retroflexus,Brade,VU,"B1ab(i,iii)",Danielli Cristina Kutschenko,Tainan Messina,"Phyllanthus retroflexus ? uma esp‚cie ocorrente nos Estados da Bahia e Esp¡rito Santo, em altitudes que variam entre 577 m e 800 m, com uma EOO de 6.839,13 kmì. Desenvolve-se em ambientes de Campos Rupestres e Floresta Ombr½fila Montana. Os locais onde ocorre t?m um hist½rico de destrui‡Æo que seguiu os ciclos econ?micos regionais e, atualmente, sofrem com a expans’o urbana e de ÿreas para agricultura e com a press’o imobiliÿria, resultando em uma severa fragmenta‡Æo do hÿbitat da esp‚cie. Em raz’o de uma EOO menor que 20.000 kmì e por esta estar em decl¡nio, P. retroflexus foi considerada ""Vulnerÿvel"" (VU).",09/03/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Phyllanthus%20retroflexus,AtlanticForest
PHYLLANTHACEAE,Phyllanthus rosellus,(Mll.Arg.) Mll.Arg.,LC,,Danielli Cristina Kutschenko,Tainan Messina,"Phyllanthus rosellus ? uma esp‚cie arbustiva ocorrente em campos rupestres de Cerrado e Mata AtlŸntica nos estados de Minas Gerais, S’o Paulo, Rio de Janeiro e Paranÿ, com uma extens’o de ocorr?ncia de 379.360kmì. Apesar de ocorrer em ÿreas com impactos ambientais, a esp‚cie possui ampla distribui‡Æo e abundŸncia, al?m de ser bem representada em ÿreas protegidas. Desta forma, a esp‚cie ? considerada menos preocupante (LC).",09/03/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Phyllanthus%20rosellus,AtlanticForest
PHYLLANTHACEAE,Savia dictyocarpa,Mll.Arg.,LC,,Danielli Cristina Kutschenko,Tainan Messina,"Savia dictyocarpa ? uma esp‚cie arbustiva ocorrente nos estados de Mato Grosso do Sul, Minas Gerais, S’o Paulo, Rio de Janeiro, Paranÿ e Santa Catarina, Sergipe, Cearÿ e Rio Grande do Norte. Habita Floresta Ombr½fila Densa e Floresta Estacional Semidecidual. Possui ampla distribui‡Æo e abundŸncia, al?m de ser bem representada em ÿreas protegidas. Desta forma, a esp‚cie ? considerada menos preocupante (LC).",09/03/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Savia%20dictyocarpa,Cerrado|AtlanticForest
PHYTOLACCACEAE,Microtea bahiensis,Marchior. & J.C.Siqueira,EN,"B2ab(i,ii,iii)",Daniel Maurenza de Oliveira,Tainan Messina,"M. bahiensis ? uma herbÿcea endˆmica da Bahia, ocorrendo em vegeta‡Æo arbustiva e Floresta Semidec¡dua da Caatinga. As subpopula?„es conhecidas est’o isoladas, representam tamanho populacional pequeno e perfazem AOO de 20 kmì. A esp‚cie foi categorizada, em fun‡Æo desses fatores, como ""Em perigo"" (EN). As amea?as incidentes nas ÿreas em que M. bahiensis ocorre s’o o crescimento de ÿreas urbanas e as atividades agropecuÿrias, fatores que identificam quatro situa?„es de amea?a incidentes sobre a esp‚cie, determinadas pela perda de hÿbitat, que causa decl¡nio da EOO, da AOO e da qualidade do hÿbitat.",9/26/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Microtea%20bahiensis,Caatinga
PHYTOLACCACEAE,Microtea maypurensis,(Kunth) G.Don,LC,,Daniel Maurenza de Oliveira,Tainan Messina,"M. maypurensis ? uma herbÿcea n’o endˆmica do Brasil e com ampla distribui‡Æo, ocorrendo nos biomas Amaz?nia, Caatinga, Cerrado e Mata AtlŸntica. Possui Extens’o de Ocorr?ncia superior ? 20.000, sendo categorizada sem risco de extin‡Æo.",9/26/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Microtea%20maypurensis,Amazonia|Caatinga|Cerrado|AtlanticForest
PHYTOLACCACEAE,Microtea papilosa,Marchior. & J.C.Siqueira,VU,B1ab(iii),Daniel Maurenza de Oliveira,Tainan Messina,"M. papilosa ? uma herbÿcea com ocorr?ncia no Cerrado, conhecida por coletas botŸnicas recentes na Bahia e outras mais antigas em Minas Gerais. A EOO ? menor que 20.000 kmì, e a vegeta‡Æo de ÿreas arenosas como aquelas onde M. papilosa ocorre ? bastante vulnerÿvel ?s atividades antr½picas incidentes, tais como a expans’o das ÿreas urbanas, a retirada ilegal de areia e a extra‡Æo de min?rios. Assim, a regi’o de ocorr?ncia estÿ amea?ada pelo decl¡nio da qualidade do hÿbitat e por estar sujeita a duas situa?„es de amea?a distintas, o que possibilitou considerar M. papilosa ""Vulnerÿvel"" (VU).",10/01/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Microtea%20papilosa,Cerrado
PHYTOLACCACEAE,Microtea scabrida,Urb.,LC,,Daniel Maurenza de Oliveira,Tainan Messina,"M. scabrida ? uma herbÿcea n’o endˆmica do Brasil, com distribui‡Æo em 5 biomas. Ocorre associada a ambientes com alta luminosidade como os orlas e clareiras de mata. Possui Extens’o de Ocorr?ncia superior ? 20.000, sendo categorizada sem risco de extin‡Æo.",9/26/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Microtea%20scabrida,Amazonia|Caatinga|Cerrado|AtlanticForest|Pampa (Campos Sulinos)
PHYTOLACCACEAE,Seguieria americana,L.,LC,,Daniel Maurenza de Oliveira,Tainan Messina,"S. americana ? uma arb½rea ou liana n’o endˆmica do Brasil, habitando em 3 biomas brasileiros com ampla variedade fitofision?micas. Possui Extens’o de Ocorr?ncia superior a 20.000 kmì, sendo categorizada sem risco de extin‡Æo.",9/26/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Seguieria%20americana,Amazonia|Caatinga|AtlanticForest
PHYTOLACCACEAE,Seguieria langsdorffii,Moq.,LC,,Daniel Maurenza de Oliveira,Tainan Messina,"S. langsdorffii ? uma arb½rea com ocorr?ncia pelos biomas Mata AtlŸntica e Cerrado. Diversos estudos amostraram a ocorr?ncia da esp‚cie, sendo considerada comum e com baixa densidade. Possui Extens’o de Ocorr?ncia estimada superior ? 20.000 kmì, sendo categorizada sem risco de extin‡Æo.",9/26/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Seguieria%20langsdorffii,Cerrado|AtlanticForest
PHYTOLACCACEAE,Trichostigma octandrum,(L.) H.Walter,LC,,Daniel Maurenza de Oliveira,Tainan Messina,"T. octandrum ? uma liana arbustiva com distribui‡Æo em 3 biomas brasileiros. Ocorre em diferentes fitofisionomias como as florestas primarias œmidas, secundÿrias e alteradas. Embora tenha usos artesanais e medicinais, a esp‚cie n’o estÿ em risco de extin‡Æo por possuir Extens’o de Ocorr?ncia bastante superior a 20.000 kmì.",9/26/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Trichostigma%20octandrum,Amazonia|Cerrado|AtlanticForest
PICRAMNIACEAE,Picramnia coccinea,W.W.Thomas,EN,B1ab(iii)+2ab(iii),,Tainan Messina,"esp‚cie arbustiva do sub-bosque da Mata AtlŸntica do sul da Bahia. Seu EOO ? calculado em 464,2 kmì e AOO em 16 kmì. Estÿ sujeita a quatro situa?„es de amea?a distintas. As subpopula?„es dos munic¡pios de Itacar?, Ilh?us, Una e Uru?uca encontram-se amea?adas principalmente pela perda de ÿrea e da qualidade do hÿbitat, em consequ?ncia do desmatamento para produ‡Æo de coco, banana, borracha, dend?, al?m do tradicional cultivo de cacau, o principal produto da regi’o, e da extra‡Æo de pia?ava. Por isso, P. coccinea foi considerada ""Em perigo"" (EN).",9/21/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Picramnia%20coccinea,AtlanticForest
PICRAMNIACEAE,Picramnia parvifolia,Engl.,LC,,,Tainan Messina,"esp‚cie arb½rea baixa com distribui‡Æo na Mata AtlŸntica, do estado de S’o Paulo ao norte do Rio Grande do Sul, nas forma?„es pluvial, semidec¡dua e mista de Araucÿria. Extens’o de ocorr?ncia de 283.321kmì. Sem uso significativo ou press’o de coleta.",9/21/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Picramnia%20parvifolia,Cerrado|AtlanticForest
PICRAMNIACEAE,Picramnia sellowii,Planch.,LC,,,Tainan Messina,"esp‚cie arbustiva a arb½rea baixa, n’o ? endˆmica do Brasil e ocorre amplamente distribu¡da em todas as regi„es do pa¡s, nas florestas dos dom¡nios da Amaz?nia, Caatinga, Cerrado e Mata AtlŸntica. Sem usos espec¡fico, embora o g?nero possua propriedades medicinais.",9/18/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Picramnia%20sellowii,Amazonia|Caatinga|Cerrado|AtlanticForest
PIPERACEAE,Ottonia sampaioi,Yunck.,DD,,Tainan Messina,Tainan Messina,esp‚cie conhecida apenas do material tipo. A aus?ncia de informa?„es sobre o local de coleta pode inviabilizar a?„es voltadas para a redescoberta da esp‚cie na natureza. As informa?„es dispon¡veis s’o insuficientes para a avalia‡Æo de risco da esp‚cie.,10/31/2011,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Ottonia%20sampaioi,AtlanticForest
PIPERACEAE,Peperomia adsurgens,Yunck.,DD,,Tainan Messina,Tainan Messina,"esp‚cie de distribui‡Æo restrita, EOO  menor que 5.000 kmì. Foi encontrada, at? o momento, em apenas duas localidades ambas com um registro somente. Hÿ necessidade de estudos complementares para a avalia‡Æo de risco do taxon.",11/01/2011,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Peperomia%20adsurgens,AtlanticForest
PIPERACEAE,Peperomia apiahyensis,Yunck.,DD,,Tainan Messina,Tainan Messina,"A esp‚cie possui apenas dois registros, sendo que para um deles as informa?„es dispon¡veis n’o permitem a recoleta do material. O outro registro aponta a restri‡Æo da popula‡Æo a determinado habitat. Apesar de estar dentro de Unidade de Conserva‡Æo, estima-se que esta especificidade de habitat possa limitar a ocorr?ncia da esp‚cie. Portanto os dados dispon¡veis s’o insuficientes para a avalia‡Æo de risco da esp‚cie.",11/01/2011,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Peperomia%20apiahyensis,AtlanticForest
PIPERACEAE,Peperomia clivicola,Yunck.,LC,,Tainan Messina,Tainan Messina,esp‚cie com ampla distribui‡Æo e ocorrendo em ÿreas de Unidade de Conserva‡Æo. Embora o nœmero de registros da esp‚cie n’o seja significativo a presen?a em unidades de conserva‡Æo permite a classifica‡Æo da esp‚cie como menos preocupante - LC.,4/20/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Peperomia%20clivicola,AtlanticForest
