"GeneralHabitats.GeneralHabitatsSubfield.GeneralHabitatsLookup","GeneralHabitats.GeneralHabitatsSubfield.GeneralHabitatsName","GeneralHabitats.GeneralHabitatsSubfield.majorImportance","GeneralHabitats.GeneralHabitatsSubfield.season","GeneralHabitats.GeneralHabitatsSubfield.suitability","internal_taxon_id"
1.7,NA,NA,"resident","Suitable","sp4193"
2.1,NA,NA,"resident","Suitable","sp4193"
3.5,NA,NA,"resident","Suitable","sp4193"
NA,NA,NA,"resident","Suitable","sp4193"
NA,NA,NA,"resident","Suitable","sp4193"
NA,NA,NA,"resident","Suitable","sp4193"
1.6,NA,NA,"resident","Suitable","sp4194"
2.1,NA,NA,"resident","Suitable","sp4194"
3.5,NA,NA,"resident","Suitable","sp4195"
1.6,NA,NA,"resident","Suitable","sp4196"
NA,NA,NA,"resident","Suitable","sp4196"
1.6,NA,NA,"resident","Suitable","sp4197"
1.6,NA,NA,"resident","Suitable","sp4198"
NA,NA,NA,"resident","Suitable","sp4198"
1.6,NA,NA,"resident","Suitable","sp4199"
NA,NA,NA,"resident","Suitable","sp4199"
1.5,NA,NA,"resident","Suitable","sp4200"
1.6,NA,NA,"resident","Suitable","sp4200"
2.1,NA,NA,"resident","Suitable","sp4200"
3.5,NA,NA,"resident","Suitable","sp4200"
NA,NA,NA,"resident","Suitable","sp4200"
1.6,NA,NA,"resident","Suitable","sp4201"
NA,NA,NA,"resident","Suitable","sp4201"
1.6,NA,NA,"resident","Suitable","sp4202"
4.7,NA,NA,"resident","Suitable","sp4202"
NA,NA,NA,"resident","Suitable","sp4202"
1.5,NA,NA,"resident","Suitable","sp4203"
1.6,NA,NA,"resident","Suitable","sp4203"
NA,NA,NA,"resident","Suitable","sp4203"
1.7,NA,NA,"resident","Suitable","sp4204"
3.5,NA,NA,"resident","Suitable","sp4204"
1.6,NA,NA,"resident","Suitable","sp4205"
4.7,NA,NA,"resident","Suitable","sp4205"
1.6,NA,NA,"resident","Suitable","sp4206"
3.5,NA,NA,"resident","Suitable","sp4206"
NA,NA,NA,"resident","Suitable","sp4206"
1.5,NA,NA,"resident","Suitable","sp4207"
2.1,NA,NA,"resident","Suitable","sp4207"
2.1,NA,NA,"resident","Suitable","sp4208"
3.5,NA,NA,"resident","Suitable","sp4208"
4.7,NA,NA,"resident","Suitable","sp4208"
NA,NA,NA,"resident","Suitable","sp4208"
1.5,NA,NA,"resident","Suitable","sp4209"
2.1,NA,NA,"resident","Suitable","sp4209"
1.5,NA,NA,"resident","Suitable","sp4210"
1.6,NA,NA,"resident","Suitable","sp4210"
2.1,NA,NA,"resident","Suitable","sp4210"
2.1,NA,NA,"resident","Suitable","sp4211"
NA,NA,NA,"resident","Suitable","sp4211"
2.1,NA,NA,"resident","Suitable","sp4212"
NA,NA,NA,"resident","Suitable","sp4212"
2.1,NA,NA,"resident","Suitable","sp4213"
NA,NA,NA,"resident","Suitable","sp4213"
4.7,NA,NA,"resident","Suitable","sp4214"
1.6,NA,NA,"resident","Suitable","sp4215"
1.6,NA,NA,"resident","Suitable","sp4216"
2.1,NA,NA,"resident","Suitable","sp4216"
NA,NA,NA,"resident","Suitable","sp4216"
NA,NA,NA,"resident","Suitable","sp4216"
2.1,NA,NA,"resident","Suitable","sp4217"
3.5,NA,NA,"resident","Suitable","sp4217"
NA,NA,NA,"resident","Suitable","sp4217"
1.5,NA,NA,"resident","Suitable","sp4218"
3.5,NA,NA,"resident","Suitable","sp4218"
NA,NA,NA,"resident","Suitable","sp4218"
NA,NA,NA,"resident","Suitable","sp4218"
1.6,NA,NA,"resident","Suitable","sp4219"
1.5,NA,NA,"resident","Suitable","sp4220"
2.1,NA,NA,"resident","Suitable","sp4220"
NA,NA,NA,"resident","Suitable","sp4220"
2.1,NA,NA,"resident","Suitable","sp4221"
1.6,NA,NA,"resident","Suitable","sp4222"
2.1,NA,NA,"resident","Suitable","sp4222"
NA,NA,NA,"resident","Suitable","sp4222"
2.1,NA,NA,"resident","Suitable","sp4223"
NA,NA,NA,"resident","Suitable","sp4223"
1.6,NA,NA,"resident","Suitable","sp4224"
1.5,NA,NA,"resident","Suitable","sp4225"
1.6,NA,NA,"resident","Suitable","sp4225"
2.1,NA,NA,"resident","Suitable","sp4225"
1.5,NA,NA,"resident","Suitable","sp4226"
1.6,NA,NA,"resident","Suitable","sp4226"
2.1,NA,NA,"resident","Suitable","sp4226"
1.6,NA,NA,"resident","Suitable","sp4227"
2.1,NA,NA,"resident","Suitable","sp4227"
3.5,NA,NA,"resident","Suitable","sp4227"
NA,NA,NA,"resident","Suitable","sp4227"
1.6,NA,NA,"resident","Suitable","sp4228"
2.1,NA,NA,"resident","Suitable","sp4228"
1.5,NA,NA,"resident","Suitable","sp4229"
1.6,NA,NA,"resident","Suitable","sp4229"
NA,NA,NA,"resident","Suitable","sp4229"
NA,NA,NA,"resident","Suitable","sp4229"
3.5,NA,NA,"resident","Suitable","sp4230"
NA,NA,NA,"resident","Suitable","sp4230"
1.6,NA,NA,"resident","Suitable","sp4231"
2.1,NA,NA,"resident","Suitable","sp4231"
NA,NA,NA,"resident","Suitable","sp4231"
1.6,NA,NA,"resident","Suitable","sp4232"
3.5,NA,NA,"resident","Suitable","sp4232"
NA,NA,NA,"resident","Suitable","sp4232"
1.5,NA,NA,"resident","Suitable","sp4233"
1.6,NA,NA,"resident","Suitable","sp4233"
NA,NA,NA,"resident","Suitable","sp4233"
1.6,NA,NA,"resident","Suitable","sp4234"
2.1,NA,NA,"resident","Suitable","sp4234"
NA,NA,NA,"resident","Suitable","sp4234"
NA,NA,NA,"resident","Suitable","sp4234"
1.5,NA,NA,"resident","Suitable","sp4235"
2.1,NA,NA,"resident","Suitable","sp4235"
NA,NA,NA,"resident","Suitable","sp4235"
1.6,NA,NA,"resident","Suitable","sp4236"
NA,NA,NA,"resident","Suitable","sp4236"
NA,NA,NA,"resident","Suitable","sp4236"
1.5,NA,NA,"resident","Suitable","sp4237"
1.6,NA,NA,"resident","Suitable","sp4237"
1.6,NA,NA,"resident","Suitable","sp4238"
1.5,NA,NA,"resident","Suitable","sp4239"
1.6,NA,NA,"resident","Suitable","sp4239"
1.6,NA,NA,"resident","Suitable","sp4240"
2.1,NA,NA,"resident","Suitable","sp4240"
3.5,NA,NA,"resident","Suitable","sp4240"
NA,NA,NA,"resident","Suitable","sp4240"
1.6,NA,NA,"resident","Suitable","sp4241"
2.1,NA,NA,"resident","Suitable","sp4241"
3.5,NA,NA,"resident","Suitable","sp4241"
NA,NA,NA,"resident","Suitable","sp4241"
1.6,NA,NA,"resident","Suitable","sp4242"
2.1,NA,NA,"resident","Suitable","sp4242"
3.5,NA,NA,"resident","Suitable","sp4242"
NA,NA,NA,"resident","Suitable","sp4242"
1.5,NA,NA,"resident","Suitable","sp4243"
1.6,NA,NA,"resident","Suitable","sp4243"
NA,NA,NA,"resident","Suitable","sp4243"
NA,NA,NA,"resident","Suitable","sp4243"
2.1,NA,NA,"resident","Suitable","sp4244"
1.6,NA,NA,"resident","Suitable","sp4245"
3.5,NA,NA,"resident","Suitable","sp4245"
NA,NA,NA,"resident","Suitable","sp4245"
NA,NA,NA,"resident","Suitable","sp4245"
NA,NA,NA,"resident","Suitable","sp4245"
1.6,NA,NA,"resident","Suitable","sp4246"
2.1,NA,NA,"resident","Suitable","sp4246"
3.5,NA,NA,"resident","Suitable","sp4246"
NA,NA,NA,"resident","Suitable","sp4246"
NA,NA,NA,"resident","Suitable","sp4246"
NA,NA,NA,"resident","Suitable","sp4246"
2.1,NA,NA,"resident","Suitable","sp4247"
3.5,NA,NA,"resident","Suitable","sp4247"
NA,NA,NA,"resident","Suitable","sp4247"
NA,NA,NA,"resident","Suitable","sp4248"
NA,NA,NA,"resident","Suitable","sp4248"
NA,NA,NA,"resident","Suitable","sp4248"
2.1,NA,NA,"resident","Suitable","sp4249"
2.1,NA,NA,"resident","Suitable","sp4250"
1.6,NA,NA,"resident","Suitable","sp4251"
3.5,NA,NA,"resident","Suitable","sp4251"
NA,NA,NA,"resident","Suitable","sp4251"
NA,NA,NA,"resident","Suitable","sp4251"
NA,NA,NA,"resident","Suitable","sp4251"
NA,NA,NA,"resident","Suitable","sp4251"
NA,NA,NA,"resident","Suitable","sp4251"
1.6,NA,NA,"resident","Suitable","sp4252"
2.1,NA,NA,"resident","Suitable","sp4252"
4.7,NA,NA,"resident","Suitable","sp4252"
NA,NA,NA,"resident","Suitable","sp4252"
NA,NA,NA,"resident","Suitable","sp4252"
2.1,NA,NA,"resident","Suitable","sp4253"
NA,NA,NA,"resident","Suitable","sp4254"
NA,NA,NA,"resident","Suitable","sp4254"
2.1,NA,NA,"resident","Suitable","sp4255"
NA,NA,NA,"resident","Suitable","sp4255"
NA,NA,NA,"resident","Suitable","sp4255"
1.6,NA,NA,"resident","Suitable","sp4256"
1.6,NA,NA,"resident","Suitable","sp4257"
2.1,NA,NA,"resident","Suitable","sp4258"
2.1,NA,NA,"resident","Suitable","sp4259"
NA,NA,NA,"resident","Suitable","sp4259"
1.6,NA,NA,"resident","Suitable","sp4260"
1.6,NA,NA,"resident","Suitable","sp4261"
1.6,NA,NA,"resident","Suitable","sp4262"
2.1,NA,NA,"resident","Suitable","sp4262"
NA,NA,NA,"resident","Suitable","sp4262"
2.1,NA,NA,"resident","Suitable","sp4263"
NA,NA,NA,"resident","Suitable","sp4263"
1.6,NA,NA,"resident","Suitable","sp4264"
2.1,NA,NA,"resident","Suitable","sp4264"
3.5,NA,NA,"resident","Suitable","sp4264"
4.7,NA,NA,"resident","Suitable","sp4264"
NA,NA,NA,"resident","Suitable","sp4264"
NA,NA,NA,"resident","Suitable","sp4264"
NA,NA,NA,"resident","Suitable","sp4264"
2.1,NA,NA,"resident","Suitable","sp4265"
NA,NA,NA,"resident","Suitable","sp4265"
1.6,NA,NA,"resident","Suitable","sp4266"
1.6,NA,NA,"resident","Suitable","sp4267"
4.7,NA,NA,"resident","Suitable","sp4267"
NA,NA,NA,"resident","Suitable","sp4267"
NA,NA,NA,"resident","Suitable","sp4267"
NA,NA,NA,"resident","Suitable","sp4267"
1.5,NA,NA,"resident","Suitable","sp4268"
2.1,NA,NA,"resident","Suitable","sp4268"
NA,NA,NA,"resident","Suitable","sp4268"
NA,NA,NA,"resident","Suitable","sp4268"
NA,NA,NA,"resident","Suitable","sp4268"
1.6,NA,NA,"resident","Suitable","sp4269"
1.6,NA,NA,"resident","Suitable","sp4270"
3.5,NA,NA,"resident","Suitable","sp4271"
NA,NA,NA,"resident","Suitable","sp4271"
1.6,NA,NA,"resident","Suitable","sp4272"
1.6,NA,NA,"resident","Suitable","sp4273"
2.1,NA,NA,"resident","Suitable","sp4273"
3.5,NA,NA,"resident","Suitable","sp4273"
NA,NA,NA,"resident","Suitable","sp4273"
NA,NA,NA,"resident","Suitable","sp4273"
NA,NA,NA,"resident","Suitable","sp4273"
NA,NA,NA,"resident","Suitable","sp4273"
NA,NA,NA,"resident","Suitable","sp4273"
NA,NA,NA,"resident","Suitable","sp4273"
1.6,NA,NA,"resident","Suitable","sp4274"
2.1,NA,NA,"resident","Suitable","sp4274"
4.7,NA,NA,"resident","Suitable","sp4274"
1.6,NA,NA,"resident","Suitable","sp4275"
2.1,NA,NA,"resident","Suitable","sp4275"
NA,NA,NA,"resident","Suitable","sp4275"
2.1,NA,NA,"resident","Suitable","sp4276"
2.1,NA,NA,"resident","Suitable","sp4277"
1.6,NA,NA,"resident","Suitable","sp4278"
2.1,NA,NA,"resident","Suitable","sp4278"
2.1,NA,NA,"resident","Suitable","sp4279"
NA,NA,NA,"resident","Suitable","sp4279"
NA,NA,NA,"resident","Suitable","sp4279"
1.6,NA,NA,"resident","Suitable","sp4280"
2.1,NA,NA,"resident","Suitable","sp4280"
3.5,NA,NA,"resident","Suitable","sp4280"
NA,NA,NA,"resident","Suitable","sp4280"
NA,NA,NA,"resident","Suitable","sp4280"
NA,NA,NA,"resident","Suitable","sp4280"
2.1,NA,NA,"resident","Suitable","sp4281"
1.6,NA,NA,"resident","Suitable","sp4282"
2.1,NA,NA,"resident","Suitable","sp4283"
2.1,NA,NA,"resident","Suitable","sp4284"
4.7,NA,NA,"resident","Suitable","sp4284"
NA,NA,NA,"resident","Suitable","sp4284"
1.6,NA,NA,"resident","Suitable","sp4285"
2.1,NA,NA,"resident","Suitable","sp4285"
3.5,NA,NA,"resident","Suitable","sp4285"
NA,NA,NA,"resident","Suitable","sp4285"
1.6,NA,NA,"resident","Suitable","sp4286"
NA,NA,NA,"resident","Suitable","sp4286"
1.6,NA,NA,"resident","Suitable","sp4287"
NA,NA,NA,"resident","Suitable","sp4287"
2.1,NA,NA,"resident","Suitable","sp4288"
3.5,NA,NA,"resident","Suitable","sp4288"
NA,NA,NA,"resident","Suitable","sp4288"
1.6,NA,NA,"resident","Suitable","sp4289"
NA,NA,NA,"resident","Suitable","sp4289"
1.6,NA,NA,"resident","Suitable","sp4290"
2.1,NA,NA,"resident","Suitable","sp4290"
3.5,NA,NA,"resident","Suitable","sp4290"
NA,NA,NA,"resident","Suitable","sp4290"
NA,NA,NA,"resident","Suitable","sp4290"
1.6,NA,NA,"resident","Suitable","sp4291"
2.1,NA,NA,"resident","Suitable","sp4291"
1.6,NA,NA,"resident","Suitable","sp4292"
1.6,NA,NA,"resident","Suitable","sp4293"
2.1,NA,NA,"resident","Suitable","sp4294"
1.6,NA,NA,"resident","Suitable","sp4295"
1.6,NA,NA,"resident","Suitable","sp4296"
1.6,NA,NA,"resident","Suitable","sp4297"
1.6,NA,NA,"resident","Suitable","sp4298"
1.6,NA,NA,"resident","Suitable","sp4299"
NA,NA,NA,"resident","Suitable","sp4299"
NA,NA,NA,"resident","Suitable","sp4299"
NA,NA,NA,"resident","Suitable","sp4299"
1.6,NA,NA,"resident","Suitable","sp4300"
NA,NA,NA,"resident","Suitable","sp4300"
NA,NA,NA,"resident","Suitable","sp4300"
1.6,NA,NA,"resident","Suitable","sp4301"
1.6,NA,NA,"resident","Suitable","sp4302"
1.6,NA,NA,"resident","Suitable","sp4303"
1.6,NA,NA,"resident","Suitable","sp4304"
NA,NA,NA,"resident","Suitable","sp4304"
1.6,NA,NA,"resident","Suitable","sp4305"
NA,NA,NA,"resident","Suitable","sp4305"
1.6,NA,NA,"resident","Suitable","sp4306"
1.6,NA,NA,"resident","Suitable","sp4307"
1.6,NA,NA,"resident","Suitable","sp4308"
1.6,NA,NA,"resident","Suitable","sp4309"
2.1,NA,NA,"resident","Suitable","sp4309"
NA,NA,NA,"resident","Suitable","sp4309"
1.6,NA,NA,"resident","Suitable","sp4310"
1.6,NA,NA,"resident","Suitable","sp4311"
NA,NA,NA,"resident","Suitable","sp4311"
1.6,NA,NA,"resident","Suitable","sp4312"
NA,NA,NA,"resident","Suitable","sp4312"
1.6,NA,NA,"resident","Suitable","sp4313"
1.6,NA,NA,"resident","Suitable","sp4314"
1.6,NA,NA,"resident","Suitable","sp4315"
1.6,NA,NA,"resident","Suitable","sp4316"
2.1,NA,NA,"resident","Suitable","sp4316"
1.6,NA,NA,"resident","Suitable","sp4317"
2.1,NA,NA,"resident","Suitable","sp4317"
3.5,NA,NA,"resident","Suitable","sp4318"
NA,NA,NA,"resident","Suitable","sp4318"
1.6,NA,NA,"resident","Suitable","sp4319"
1.6,NA,NA,"resident","Suitable","sp4320"
1.6,NA,NA,"resident","Suitable","sp4321"
1.6,NA,NA,"resident","Suitable","sp4322"
NA,NA,NA,"resident","Suitable","sp4322"
NA,NA,NA,"resident","Suitable","sp4322"
1.6,NA,NA,"resident","Suitable","sp4323"
1.6,NA,NA,"resident","Suitable","sp4324"
NA,NA,NA,"resident","Suitable","sp4324"
1.6,NA,NA,"resident","Suitable","sp4325"
NA,NA,NA,"resident","Suitable","sp4325"
1.6,NA,NA,"resident","Suitable","sp4326"
3.5,NA,NA,"resident","Suitable","sp4326"
NA,NA,NA,"resident","Suitable","sp4326"
NA,NA,NA,"resident","Suitable","sp4326"
NA,NA,NA,"resident","Suitable","sp4326"
3.5,NA,NA,"resident","Suitable","sp4327"
3.5,NA,NA,"resident","Suitable","sp4328"
NA,NA,NA,"resident","Suitable","sp4328"
1.6,NA,NA,"resident","Suitable","sp4329"
NA,NA,NA,"resident","Suitable","sp4329"
NA,NA,NA,"resident","Suitable","sp4329"
1.6,NA,NA,"resident","Suitable","sp4330"
NA,NA,NA,"resident","Suitable","sp4330"
1.6,NA,NA,"resident","Suitable","sp4331"
3.5,NA,NA,"resident","Suitable","sp4331"
1.6,NA,NA,"resident","Suitable","sp4332"
2.1,NA,NA,"resident","Suitable","sp4332"
1.6,NA,NA,"resident","Suitable","sp4333"
NA,NA,NA,"resident","Suitable","sp4333"
1.6,NA,NA,"resident","Suitable","sp4334"
1.6,NA,NA,"resident","Suitable","sp4335"
NA,NA,NA,"resident","Suitable","sp4336"
NA,NA,NA,"resident","Suitable","sp4336"
NA,NA,NA,"resident","Suitable","sp4336"
NA,NA,NA,"resident","Suitable","sp4337"
NA,NA,NA,"resident","Suitable","sp4337"
1.6,NA,NA,"resident","Suitable","sp4338"
NA,NA,NA,"resident","Suitable","sp4338"
1.6,NA,NA,"resident","Suitable","sp4339"
1.6,NA,NA,"resident","Suitable","sp4340"
NA,NA,NA,"resident","Suitable","sp4340"
1.6,NA,NA,"resident","Suitable","sp4341"
2.1,NA,NA,"resident","Suitable","sp4341"
3.5,NA,NA,"resident","Suitable","sp4341"
1.6,NA,NA,"resident","Suitable","sp4342"
3.5,NA,NA,"resident","Suitable","sp4343"
4.7,NA,NA,"resident","Suitable","sp4343"
1.6,NA,NA,"resident","Suitable","sp4344"
NA,NA,NA,"resident","Suitable","sp4344"
NA,NA,NA,"resident","Suitable","sp4344"
NA,NA,NA,"resident","Suitable","sp4344"
NA,NA,NA,"resident","Suitable","sp4345"
NA,NA,NA,"resident","Suitable","sp4345"
1.6,NA,NA,"resident","Suitable","sp4346"
NA,NA,NA,"resident","Suitable","sp4346"
1.6,NA,NA,"resident","Suitable","sp4347"
1.6,NA,NA,"resident","Suitable","sp4348"
1.6,NA,NA,"resident","Suitable","sp4349"
NA,NA,NA,"resident","Suitable","sp4349"
NA,NA,NA,"resident","Suitable","sp4350"
NA,NA,NA,"resident","Suitable","sp4350"
1.6,NA,NA,"resident","Suitable","sp4351"
NA,NA,NA,"resident","Suitable","sp4351"
NA,NA,NA,"resident","Suitable","sp4351"
NA,NA,NA,"resident","Suitable","sp4351"
1.6,NA,NA,"resident","Suitable","sp4352"
NA,NA,NA,"resident","Suitable","sp4352"
NA,NA,NA,"resident","Suitable","sp4352"
1.6,NA,NA,"resident","Suitable","sp4353"
4.7,NA,NA,"resident","Suitable","sp4353"
NA,NA,NA,"resident","Suitable","sp4353"
NA,NA,NA,"resident","Suitable","sp4353"
1.5,NA,NA,"resident","Suitable","sp4354"
NA,NA,NA,"resident","Suitable","sp4354"
NA,NA,NA,"resident","Suitable","sp4355"
NA,NA,NA,"resident","Suitable","sp4355"
NA,NA,NA,"resident","Suitable","sp4355"
1.6,NA,NA,"resident","Suitable","sp4356"
1.5,NA,NA,"resident","Suitable","sp4357"
1.6,NA,NA,"resident","Suitable","sp4357"
2.1,NA,NA,"resident","Suitable","sp4357"
3.5,NA,NA,"resident","Suitable","sp4357"
4.7,NA,NA,"resident","Suitable","sp4357"
NA,NA,NA,"resident","Suitable","sp4357"
NA,NA,NA,"resident","Suitable","sp4357"
NA,NA,NA,"resident","Suitable","sp4357"
NA,NA,NA,"resident","Suitable","sp4357"
NA,NA,NA,"resident","Suitable","sp4357"
NA,NA,NA,"resident","Suitable","sp4357"
1.6,NA,NA,"resident","Suitable","sp4358"
2.1,NA,NA,"resident","Suitable","sp4358"
4.7,NA,NA,"resident","Suitable","sp4358"
NA,NA,NA,"resident","Suitable","sp4358"
NA,NA,NA,"resident","Suitable","sp4358"
NA,NA,NA,"resident","Suitable","sp4358"
1.6,NA,NA,"resident","Suitable","sp4359"
2.1,NA,NA,"resident","Suitable","sp4359"
4.7,NA,NA,"resident","Suitable","sp4359"
NA,NA,NA,"resident","Suitable","sp4359"
NA,NA,NA,"resident","Suitable","sp4359"
1.5,NA,NA,"resident","Suitable","sp4360"
1.6,NA,NA,"resident","Suitable","sp4360"
2.1,NA,NA,"resident","Suitable","sp4360"
NA,NA,NA,"resident","Suitable","sp4360"
NA,NA,NA,"resident","Suitable","sp4360"
NA,NA,NA,"resident","Suitable","sp4360"
1.6,NA,NA,"resident","Suitable","sp4361"
NA,NA,NA,"resident","Suitable","sp4361"
NA,NA,NA,"resident","Suitable","sp4361"
1.6,NA,NA,"resident","Suitable","sp4362"
2.1,NA,NA,"resident","Suitable","sp4363"
4.7,NA,NA,"resident","Suitable","sp4363"
NA,NA,NA,"resident","Suitable","sp4363"
1.6,NA,NA,"resident","Suitable","sp4364"
1.6,NA,NA,"resident","Suitable","sp4365"
2.1,NA,NA,"resident","Suitable","sp4366"
NA,NA,NA,"resident","Suitable","sp4366"
2.1,NA,NA,"resident","Suitable","sp4367"
1.5,NA,NA,"resident","Suitable","sp4368"
1.6,NA,NA,"resident","Suitable","sp4368"
2.1,NA,NA,"resident","Suitable","sp4368"
NA,NA,NA,"resident","Suitable","sp4368"
NA,NA,NA,"resident","Suitable","sp4368"
NA,NA,NA,"resident","Suitable","sp4368"
1.5,NA,NA,"resident","Suitable","sp4369"
1.6,NA,NA,"resident","Suitable","sp4369"
2.1,NA,NA,"resident","Suitable","sp4369"
NA,NA,NA,"resident","Suitable","sp4369"
NA,NA,NA,"resident","Suitable","sp4369"
1.6,NA,NA,"resident","Suitable","sp4370"
4.7,NA,NA,"resident","Suitable","sp4370"
NA,NA,NA,"resident","Suitable","sp4370"
NA,NA,NA,"resident","Suitable","sp4370"
NA,NA,NA,"resident","Suitable","sp4370"
1.5,NA,NA,"resident","Suitable","sp4371"
1.6,NA,NA,"resident","Suitable","sp4371"
NA,NA,NA,"resident","Suitable","sp4371"
NA,NA,NA,"resident","Suitable","sp4371"
NA,NA,NA,"resident","Suitable","sp4371"
1.6,NA,NA,"resident","Suitable","sp4372"
2.1,NA,NA,"resident","Suitable","sp4372"
NA,NA,NA,"resident","Suitable","sp4372"
NA,NA,NA,"resident","Suitable","sp4372"
2.1,NA,NA,"resident","Suitable","sp4373"
NA,NA,NA,"resident","Suitable","sp4373"
4.7,NA,NA,"resident","Suitable","sp4374"
NA,NA,NA,"resident","Suitable","sp4374"
1.5,NA,NA,"resident","Suitable","sp4375"
3.5,NA,NA,"resident","Suitable","sp4375"
NA,NA,NA,"resident","Suitable","sp4375"
1.6,NA,NA,"resident","Suitable","sp4376"
NA,NA,NA,"resident","Suitable","sp4377"
NA,NA,NA,"resident","Suitable","sp4377"
1.6,NA,NA,"resident","Suitable","sp4378"
1.6,NA,NA,"resident","Suitable","sp4379"
3.5,NA,NA,"resident","Suitable","sp4380"
NA,NA,NA,"resident","Suitable","sp4380"
1.6,NA,NA,"resident","Suitable","sp4381"
2.1,NA,NA,"resident","Suitable","sp4381"
NA,NA,NA,"resident","Suitable","sp4381"
1.6,NA,NA,"resident","Suitable","sp4382"
NA,NA,NA,"resident","Suitable","sp4382"
NA,NA,NA,"resident","Suitable","sp4382"
NA,NA,NA,"resident","Suitable","sp4382"
1.6,NA,NA,"resident","Suitable","sp4383"
NA,NA,NA,"resident","Suitable","sp4383"
2.1,NA,NA,"resident","Suitable","sp4384"
NA,NA,NA,"resident","Suitable","sp4384"
3.5,NA,NA,"resident","Suitable","sp4385"
NA,NA,NA,"resident","Suitable","sp4385"
1.5,NA,NA,"resident","Suitable","sp4386"
2.1,NA,NA,"resident","Suitable","sp4386"
NA,NA,NA,"resident","Suitable","sp4386"
NA,NA,NA,"resident","Suitable","sp4386"
NA,NA,NA,"resident","Suitable","sp4386"
1.6,NA,NA,"resident","Suitable","sp4387"
2.1,NA,NA,"resident","Suitable","sp4387"
NA,NA,NA,"resident","Suitable","sp4387"
1.6,NA,NA,"resident","Suitable","sp4388"
1.6,NA,NA,"resident","Suitable","sp4389"
1.6,NA,NA,"resident","Suitable","sp4390"
NA,NA,NA,"resident","Suitable","sp4390"
1.6,NA,NA,"resident","Suitable","sp4391"
NA,NA,NA,"resident","Suitable","sp4391"
1.5,NA,NA,"resident","Suitable","sp4392"
NA,NA,NA,"resident","Suitable","sp4392"
3.5,NA,NA,"resident","Suitable","sp4393"
NA,NA,NA,"resident","Suitable","sp4393"
NA,NA,NA,"resident","Suitable","sp4393"
2.1,NA,NA,"resident","Suitable","sp4394"
3.5,NA,NA,"resident","Suitable","sp4394"
NA,NA,NA,"resident","Suitable","sp4395"
NA,NA,NA,"resident","Suitable","sp4395"
1.6,NA,NA,"resident","Suitable","sp4396"
4.7,NA,NA,"resident","Suitable","sp4397"
NA,NA,NA,"resident","Suitable","sp4397"
NA,NA,NA,"resident","Suitable","sp4397"
NA,NA,NA,"resident","Suitable","sp4397"
NA,NA,NA,"resident","Suitable","sp4398"
NA,NA,NA,"resident","Suitable","sp4398"
1.5,NA,NA,"resident","Suitable","sp4399"
1.6,NA,NA,"resident","Suitable","sp4399"
2.1,NA,NA,"resident","Suitable","sp4399"
3.5,NA,NA,"resident","Suitable","sp4399"
NA,NA,NA,"resident","Suitable","sp4399"
NA,NA,NA,"resident","Suitable","sp4399"
1.6,NA,NA,"resident","Suitable","sp4400"
1.5,NA,NA,"resident","Suitable","sp4401"
NA,NA,NA,"resident","Suitable","sp4401"
NA,NA,NA,"resident","Suitable","sp4401"
1.5,NA,NA,"resident","Suitable","sp4402"
NA,NA,NA,"resident","Suitable","sp4402"
1.6,NA,NA,"resident","Suitable","sp4403"
2.1,NA,NA,"resident","Suitable","sp4403"
NA,NA,NA,"resident","Suitable","sp4403"
1.6,NA,NA,"resident","Suitable","sp4404"
NA,NA,NA,"resident","Suitable","sp4404"
1.6,NA,NA,"resident","Suitable","sp4405"
NA,NA,NA,"resident","Suitable","sp4405"
1.6,NA,NA,"resident","Suitable","sp4406"
2.1,NA,NA,"resident","Suitable","sp4406"
NA,NA,NA,"resident","Suitable","sp4406"
1.6,NA,NA,"resident","Suitable","sp4407"
NA,NA,NA,"resident","Suitable","sp4407"
1.6,NA,NA,"resident","Suitable","sp4408"
NA,NA,NA,"resident","Suitable","sp4408"
NA,NA,NA,"resident","Suitable","sp4408"
1.6,NA,NA,"resident","Suitable","sp4409"
NA,NA,NA,"resident","Suitable","sp4409"
NA,NA,NA,"resident","Suitable","sp4409"
1.6,NA,NA,"resident","Suitable","sp4410"
NA,NA,NA,"resident","Suitable","sp4410"
1.6,NA,NA,"resident","Suitable","sp4411"
2.1,NA,NA,"resident","Suitable","sp4411"
NA,NA,NA,"resident","Suitable","sp4411"
NA,NA,NA,"resident","Suitable","sp4412"
NA,NA,NA,"resident","Suitable","sp4412"
1.6,NA,NA,"resident","Suitable","sp4413"
2.1,NA,NA,"resident","Suitable","sp4413"
NA,NA,NA,"resident","Suitable","sp4413"
NA,NA,NA,"resident","Suitable","sp4413"
