"Redlist_id","TaxonomicNotes.value","classname","family","genus","infraType","infra_authority","infra_name","internal_taxon_id","kingdom","ordername","phylum","species","taxonomicAuthority"
177828375,"De acordo com a Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br), esta espécie foi descrita em: Müller, J. in Candolle, A.P. de 1866. Prodr.,15(2): 1188. O nome desta espécie é considerado como correto e aceito por: Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br).
A Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br) fornece a seguinte descrição para essa espécie: Arbusto ou árvore, 8 m</st1:metricconverter> de altura. Ramos maduros cilíndricos, estriados, não espinescentes, marrons, esfoliantes, lenticelas laxas, elípticas, protuberantes, ramos jovens ligeiramente angulosos, avermelhados; catafilos persistentes, ovais. Folhas alternas, concolores a discretamente discolores, verde-claras na face inferior e verde-escuras na superior no material herborizado; estípulas&nbsp;caducas, fimbriado-glandulares; pecíolo canaliculado, às vezes tubuloso; lâmina&nbsp;membranácea a ligeiramente cartácea, elíptica a largamente elíptica, raramente oboval, base aguda, raro arredondada, algumas vezes assimétrica, ápice agudo a apiculado, raro arredondado, margem inteira a ligeiramente crenada; broquidódroma, nervuras secundárias 7-14 pares, ascendentes. Inflorescência terminal, unissexual estaminada ou bissexual com 1-4 flores pistiladas na porção proximal, címulas estaminadas 1-3-floras. Brácteas sésseis, triangulares a largamente deltóides, às vezes bilobadas, margem erosa a fimbriada, ápice agudo a apiculado; glândulas 1-3 pares subtendendo as brácteas,&nbsp;circulares a ligeiramente oblongas, lisas, sésseis; bractéolas raras, 2, laterais às brácteas proximais. Flor estaminada pedicelada; sépalas inteiras, filiformes; estames 3, filetes ligeiramente unidos na base. Flor pistilada sésseis; sépalas largamente triangulares, margem denticulada, apiculada, com glândula 0,5 cm</st1:metricconverter> de larg., com 3 nervuras; columela 7-<st1:metricconverter productid=""8 mm"" w:st=""on.","Magnoliopsida","Euphorbiaceae","Sebastiania",NA,NA,NA,"sp4209","Plantae","Malpighiales","Tracheophyta","jacobinensis","(Müll.Arg.) Müll.Arg."
NA,"De acordo com a Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br), esta espécie foi descrita em: Schrader, H.A. 1821. Gött. Gel. Anz.,1: 713. O nome desta espécie é considerado como correto e aceito por: Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br).
A Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br) fornece a seguinte descrição para essa espécie: Árvore ou arbusto, 2,5-<st1:metricconverter productid=""5 m"" w:st=""on 5 m</st1:metricconverter> de altura. Ramos cilíndricos, algumas vezes espinescentes, acinzentados, não esfoliantes, lenticelas arredondadas, esparsas, ramos jovens ligeiramente angulosos, avermelhados; catafilos caducos, ovais. Folhas alternas, concolores a discretamente discolores, marrons no material herborizado; estípulas caducas, fimbriado-glandulares; pecíolo canaliculado; lâmina cartácea, oboval-espatuladas a estreitamente elípticas, base aguda, ápice arredondado a retuso, margem crenada; broquidódroma, nervuras secundárias 6-14 pares, subpatentes. Inflorescência terminal, bissexual com 1-2 flores pistiladas na porção proximal, címulas estaminadas 3-floras. Brácteas sésseis, deltóides, margem erosa, glandular, ápice apiculado; bractéola 0; glândulas 1-2 pares 3 mm</st1:metricconverter> compr., com 3-4 nervuras; columela 7-<st1:metricconverter productid=""8 mm"" w:st=""on.","Magnoliopsida","Euphorbiaceae","Sebastiania",NA,NA,NA,"sp4210","Plantae","Malpighiales","Tracheophyta","riparia","Schrad."
NA,"De acordo com a Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br), esta espécie foi descrita em: Rohwer, J. 1982. Mitt. Bot. Staatssamml. München,18:231-288.|Siqueira, J.C. & Marchioretto, M.S. 1994/1995. Pesquisas, Bot.,45:23-62. O nome desta espécie é considerado como correto e aceito por: Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br).
A Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br) fornece a seguinte descrição para essa espécie: Árvores pequenas até 10 m de altura&nbsp; com ramos escandentes ou decumbentes ou arbustos escandentes até 15 m de altura; espinhos recurvos, raramente retos e se expandindo perpendicularmente, bem desenvolvidos, 10-11 mm de compr., raramente ausente. Pecíolos 1,5-11 mm de compr. Folhas elípticas, ovadas e em estágios transicionais entre lanceolada, oblanceolada ou oblonga, 12-18 x 5-7,5 cm de compr., foscas ou brilhantes; base atenuada ou arredondada; ápice acuminado, obtuso, raramente arredondado ou retuso, geralmente mucronulado,&nbsp; cartáceas a coriáceas. Inflorescências em panículas axilares ou terminais de 35-50 cm de compr.; densamente pubescentes a lanadas, tricomas com uma a muitas células, geralmente ramificados, no fruto glabrescente, tricomas unicelulares, a maior parte persistentes. Brácteas na base do eixo da infloresc~encia, tipo folha, diminuindo em direção ao ápice, geralmente caindo no fruto; bractéolas 1,5-1,7 mm de compr.; pedicelos&nbsp; 2,5-8 mm de compr.; tépalas 6,5-7,5x 4,5-5,5 de compr.; estames 25-60, filamentos&nbsp; 5-6 mm de compr.; anteras 2-2,8 mm de compr.; ovário sem primórdios de asas laterais, liso ou com nervuras na base, ou com pequenos tubérculos; estigma geralmente cobrindo o ápice do estilete, algumas vezes só a metade, raramente completamente lateral. Frutos acastanhados, cerca de 40-47 mm de compr., globular a obliquamente em forma de pera; alas terminais de forma variável com cerca de 20 mm de compr. Testa vermelho-acastanhado.","Magnoliopsida","Phytolaccaceae","Seguieria",NA,NA,NA,"sp4211","Plantae","Caryophyllales","Tracheophyta","aculeata","Jacq."
NA,"De acordo com a Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br), esta espécie foi descrita em: Rohwer, J. 1982. Mitt. Bot. Staatssamml. München,18:231-288.|Siqueira, J.C. & Marchioretto, M.S. 1994/1995. Pesquisas, Bot.,45:23-62. O nome desta espécie é considerado como correto e aceito por: Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br).
A Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br) fornece a seguinte descrição para essa espécie: Árvore pequena ou arbusto escandente, cerca de 10 m. de altura. Espinhos recurvados ou raramente retos, 10-11 mm de compr.;membranáceas Poucas &nbsp;vezes ausentes. Pecíolos 1,5-10 mm de compr. Folhas elípticas a ovadas de 15 x 7 cm de compr; foscas a brilhantes, base atenuada a obtusa, raramente rotunda ou quase truncada, ápice acuminado raramente quase truncado ou distintamente emarginado, algumas vezes mucronolado, cartáceas a coriáceas. Inflorescências em panículas axilares ou terminais com cerca de 40 cm de compr., pubescentes a densamente lanadas, tricomas geralmente ramificados; brácteas na parte basal do eixo da inflorescência, semelhante&nbsp; a uma folha, diminuindo de tamanho à medida que atinge o ápice, caindo no fruto; bractéolas de 1-1,3 mm de compr.; pedicelos 3-10 mm de compr.; tépalas 6-7,5 x 4-5 mm de compr.; estames 30-65; filamentos cerca de 6,5 mm de compr.; anteras 2-2,4 mm de compr. Ovário com primórdios de alas laterais; estigma cobrindo toda ponta do estilete ou ás vezes a metade. Frutos acastanhados, 40-50 mm de compr.; alas terminais de forma variável com cerca de 20 mm de largura. Testa vermelho-acastanhado.","Magnoliopsida","Phytolaccaceae","Seguieria",NA,NA,NA,"sp4212","Plantae","Caryophyllales","Tracheophyta","americana","L."
NA,"De acordo com a Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br), esta espécie foi descrita em: Rohwer, J. 1982. Mitt. Bot. Staatssamml. München,18:232-288.|Siqueira, J.C. & Marchioretto, M.S. 1994/1995. Pesquisas, Bot.,45:23-62. O nome desta espécie é considerado como correto e aceito por: Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br).
A Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br) fornece a seguinte descrição para essa espécie: Árvore de 20-30 m de altura, raramente arbusto, nunca escandente. Espinhos retos, direcionados para aponta dos ramos de 10-14 mm de compr., ás vezes&nbsp; muito pequenos ou ausentes; pecíolo 2-14 mm de compr. Folhas formas varáveis elíptica, lanceoladas, ovadas, 8-15 x 5-7,5 cm de compr., raramente obovadas; fosca ou brilhante; base atenuada a obtusa, raramente arredondada; ápice acuminado, obtuso, levemente emarginada ou distintamente emarginado; normalmente coriácea quando madura, raramente cartácea. Inflorescências em racemos ou panículas axilares, raramente terminais, pubescentes, tricomas uni e multicelulares, raramente ramificado; brácteas tipo folha, 3-6 mm de compr.; bractéolas 1-2 mm de compr., pedicelos 2-12 mm de compr.; tépalas 5-6,5 x 4-5 mm de compr., algumas tornando-se pretas quando secas; estames 15-45; filamentos 3-4 mm de compr.; anteras 3-3,5 mm de compr.; ovário muitas vezes tornando-se preto, quando seco, sem primórdios de alas laterais, muitas vezes nervadas; estigma cobrindo a metade do ápice do estilete, mais raramente completamente lateral ou cobrindo o ápice completamente. Fruto quando seco tornando-se preto, caso contrário marron, nunca palha 50-50 mm de compr., parte basal nervado ou papilhoso, raramente liso. Ala terminal até 70 mm de largura, mais espessa, margem inteira ou convexa, raramente côncava, outras vezes variável, ou levemente contraída junto a parte basal. Testa preta.","Magnoliopsida","Phytolaccaceae","Seguieria",NA,NA,NA,"sp4213","Plantae","Caryophyllales","Tracheophyta","langsdorffii","Moq."
NA,"De acordo com Tropicos (www.tropicos.org), esta espécie foi descrita em: Arq. Mus. Nac. Rio de Janeiro 34: 118, 1932. O nome desta espécie é considerado como correto e aceito por: Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br).","Magnoliopsida","Gentianaceae","Senaea",NA,NA,NA,"sp4214","Plantae","Gentianales","Tracheophyta","janeirensis","Brade"
145680819,"De acordo com a Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br), esta espécie foi descrita em: Croizat, L. 1943. J. Wash. Acad. Sci.,33: 18. O nome desta espécie é considerado como correto e aceito por: Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br).
A Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br) fornece a seguinte descrição para essa espécie: Árvore , glabra, 10-15m alt. Folhas elípticas a obovadas, 6 -17,x 1,5-6 cm, glabras, cartáceas, margem inteira, revoluta; base arredondada a cuneada, ápice cuneado a acuminado, às vezes apiculado, com muitas glândulas laminares na face abaxial; pecíolo 3,0-5,5cm comp.; estípulas 1-2mm comp. Inflorescência 10-14cm comp.; brácteas 1x1mm. Flor&nbsp;masculina&nbsp;ca. 1mm comp., pedicelo 0,5mm comp.; sépalas 3, 0,5-1x0,5-1mm, ápice arredondado a obtuso, estames 6. Flor feminina ca. 2mm comp., pedicelo 1mm comp.; sépalas 1-2x1-2mm, margem ligeiramente lacerada, sem glândulas, ápice arredondado a obtuso; ovário liso; estiletes dilatados. Fruto 1&nbsp;x 1cm, glabro, liso, estiletes não persistentes, carpóforo alado, 4-8mm comp.","Magnoliopsida","Euphorbiaceae","Senefeldera",NA,NA,NA,"sp4215","Plantae","Malpighiales","Tracheophyta","verticillata","(Vell.) Croizat"
NA,"De acordo com Tropicos (www.tropicos.org), esta espécie foi descrita em: Phytologia 88(1): 48–49, 2006. O nome desta espécie é considerado como correto e aceito por: Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br).","Magnoliopsida","Fabaceae","Senegalia",NA,NA,NA,"sp4216","Plantae","Fabales","Tracheophyta","amazonica","(Benth.) Seigler & Ebinger"
148764171,"De acordo com Tropicos (www.tropicos.org), esta espécie foi descrita em: Phytologia 88(1): 49, 2006. O nome desta espécie é considerado como correto e aceito por: Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br).
A Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br) fornece a seguinte descrição para essa espécie: Arbustos eretos ou árvores, ca. 2,5-11m altura. Ramos cilíndricos aculeados; acúleos retos, subincurvos a recurvos, não confluentes. Estípulas cordiforme-lanceoladas, vistosas, decíduas. Nectário globoso a subgloboso, na região mediana ou logo abaixo do par de pinas basal. Folhas com 8-10 pares de pinas; pinas com 7-20 pares de foliólulos; foliólulos linear-oblongos, 7-20 x 2-7 mm, esparsos pubérulos a glabrescentes em ambas as superfícies, ápice acuminado, base assimétrica, oblíqua, truncada; venação broquidódroma. Inflorescência capitada, fasciculada, paniculada. Flores pediceladas (pedicelo 0,5mm), glabras (?).","Magnoliopsida","Fabaceae","Senegalia",NA,NA,NA,"sp4217","Plantae","Fabales","Tracheophyta","bahiensis","(Benth.) Seigler & Ebinger"
NA,"De acordo com Tropicos (www.tropicos.org), esta espécie foi descrita em: Phytologia 88(1): 50, 2006. O nome desta espécie é considerado como correto e aceito por: Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br).
A Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br) fornece a seguinte descrição para essa espécie: Arbustos escandentes a lianas, ca. 1-4 m de altura. Ramos esparso aculeados ou inermes; acúleos, quando presentes, recurvos, geralmente nodais, não confluentes. Estípulas setáceas. Nectário côncavo, elíptico, na região basal do pecíolo. Folhas com 6-11 pares de pinas; pinas com 13-30 pares de foliólulos; foliólulos lineares, 2-5 x 0,5-1 mm, glabros em ambas as superfícies, ápice agudo, base truncada; venação hifódroma. Inflorescência espiciforme, fasciculada, paniculada. Flores sésseis a pediceladas (pedicelo 0,4mm), velutinas, ca. 4 mm; ovário viloso.","Magnoliopsida","Fabaceae","Senegalia",NA,NA,NA,"sp4218","Plantae","Fabales","Tracheophyta","bonariensis","(Gillies ex Hook. & Arn.) Seigler & Ebinger"
NA,"De acordo com Tropicos (www.tropicos.org), esta espécie foi descrita em: Phytologia 88(1): 52, 2006. O nome desta espécie é considerado como correto e aceito por: Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br).","Magnoliopsida","Fabaceae","Senegalia",NA,NA,NA,"sp4219","Plantae","Fabales","Tracheophyta","fiebrigii","(Hassler) Seigler"
177826078,"De acordo com Tropicos (www.tropicos.org), esta espécie foi descrita em: Phytologia 88(1): 52, 2006. O nome desta espécie é considerado como correto e aceito por: Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br).
A Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br) fornece a seguinte descrição para essa espécie: Árvores ca.8-20 m de altura. Ramos cilíndricos, aculeados; acúleos retos a incurvos, na região basal do pecíolo. Folhas com 4-6 pares de pinas; pinas com 8-14 pares de foliólulos; foliólulos ovado-lanceolados a obovado-lanceolados, 10-37 x 4-15 mm, esparso seríceo em ambas as faces ou apenas na abaxial, ápice acuminado-apiculado, raro retuso-apiculado, base assimétrica, obtusa; venação broquidódroma. Inflorescência capitada, fasciculada, paniculada. Flores sésseis pubescente ca. 5 mm; ovário pubescente.","Magnoliopsida","Fabaceae","Senegalia",NA,NA,NA,"sp4220","Plantae","Fabales","Tracheophyta","giganticarpa","(G.P.Lewis) Seigler & Ebinger"
NA,"De acordo com Tropicos (www.tropicos.org), esta espécie foi descrita em: Legum. Caatinga 196, 2008. O nome desta espécie é considerado como correto e aceito por: Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br).","Magnoliopsida","Fabaceae","Senegalia",NA,NA,NA,"sp4221","Plantae","Fabales","Tracheophyta","globosa","(Bocage & Miotto) L.P.Queiroz"
NA,"De acordo com a Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br), esta espécie foi descrita em: Seigler, D.S. & Ebinger, J.E. 2009. Phytologia,91(1): 27. O nome desta espécie é considerado como correto e aceito por: Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br).","Magnoliopsida","Fabaceae","Senegalia",NA,NA,NA,"sp4222","Plantae","Fabales","Tracheophyta","grandisiliqua","(Benth.) Seigler & Ebinger"
177826006,"De acordo com a Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br), esta espécie foi descrita em: Seigler, S.D. et al. 2014. J. Bot. Res. Inst. Texas,8(1): 61 – 69. O nome desta espécie é considerado como correto e aceito por: Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br).","Magnoliopsida","Fabaceae","Senegalia",NA,NA,NA,"sp4223","Plantae","Fabales","Tracheophyta","harleyi","Seigler, Ebinger, & P.G. Ribeiro"
163474876,"De acordo com a Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br), esta espécie foi descrita em: Seigler, S.D. et al. 2014. J. Bot. Res. Inst. Texas,8(1): 61 – 69. O nome desta espécie é considerado como correto e aceito por: Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br).","Magnoliopsida","Fabaceae","Senegalia",NA,NA,NA,"sp4224","Plantae","Fabales","Tracheophyta","hatschbachii","Seigler,Ebinger & P. G. Ribeiro"
163485302,"De acordo com a Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br), esta espécie foi descrita em: Seigler, S.D. et al. 2014. J. Bot. Res. Inst. Texas,8(1): 61 – 69. O nome desta espécie é considerado como correto e aceito por: Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br).","Magnoliopsida","Fabaceae","Senegalia",NA,NA,NA,"sp4225","Plantae","Fabales","Tracheophyta","irwinii","Seigler, Ebinger, & P.G. Ribeiro"
NA,"De acordo com Tropicos (www.tropicos.org), esta espécie foi descrita em: Phytologia 88(1): 54, 2006. O nome desta espécie é considerado como correto e aceito por: Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br).","Magnoliopsida","Fabaceae","Senegalia",NA,NA,NA,"sp4226","Plantae","Fabales","Tracheophyta","kallunkiae","(J.W.Grimes & Barneby) Seigler & Ebinger"
NA,"De acordo com Tropicos (www.tropicos.org), esta espécie foi descrita em: Phytologia 88(1): 55, 2006. O nome desta espécie é considerado como correto e aceito por: Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br).
A Flora do Brasil 2020 (http://floradobrasil.jbrj.gov.br) fornece a seguinte descrição para essa espécie: Arbustos escandentes ou lianas ca. 2,5-5 m de alta. Ramos aculeados ou inermes com indumento canescente, presente em várias estruturas; acúleos recurvos, não confluentes, raro ausentes. Estípulas caducas. Nectário discóide (Queiroz 2009), inserido na região basal ou mediana do pecíolo. Folhas com 3-8 pares de pinas; pinas com 6-29 pares de foliólulos; foliólulos oblongos a oblongo-lineares, 3–8 x 1,8–3 mm, canescente-puberulentos em ambas as superfícies, ápice agudo a acuminado, base truncada; venação hifódroma. Inflorescência capitada, fasciculada, paniculada. Flores sésseis, pubérulas, ca. 4,5 mm; cálice campanulado; corola infundibuliforme; ovário totalmente a parcialmente lanoso. Legume oblongo, reto, cartáceo. Semente orbicular, pleurograma apical-basal.","Magnoliopsida","Fabaceae","Senegalia",NA,NA,NA,"sp4227","Plantae","Fabales","Tracheophyta","langsdorffii","(Benth.) Seigler & Ebinger"
